Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Age,Gender,Device,kategori,duration_days,Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_Italy,Country_Mexico,Country_Spain,Country_United Kingdom,Country_United States,Plan Duration_1 Month
1,14,2022-08-29,2023-04-07,37,1,4,1,221,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-08-31,2023-01-07,36,0,4,1,129,0,0,1,0,0,0,0,0,0,0,1
2,10,2022-02-09,2023-03-07,34,1,1,1,391,0,0,0,0,0,0,0,0,1,0,1
1,13,2022-04-09,2023-01-07,51,0,3,2,273,1,0,0,0,0,0,0,0,0,0,1
0,13,2022-05-09,2023-04-07,41,0,2,1,333,0,0,0,0,1,0,0,0,0,0,1
1,13,2022-10-09,2023-01-07,51,1,4,2,90,0,0,0,1,0,0,0,0,0,0,1
0,15,2022-09-13,2023-03-07,31,0,2,1,175,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-09-20,2023-01-07,44,1,1,1,109,0,0,0,0,0,0,1,0,0,0,1
2,15,2022-01-10,2023-03-07,50,1,4,2,421,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-03-10,2023-01-07,33,1,1,1,303,0,0,0,0,0,1,0,0,0,0,1
1,11,2022-06-10,2023-04-07,44,0,1,1,301,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-08-10,2023-01-07,42,0,2,1,150,0,0,0,0,0,0,0,1,0,0,1
2,13,2022-09-10,2023-03-07,35,1,4,1,178,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-10-10,2023-02-07,48,1,3,1,120,0,0,1,0,0,0,0,0,0,0,1
0,13,2022-10-10,2023-04-07,51,0,3,2,179,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-12-10,2023-01-07,44,0,4,1,28,0,0,0,0,0,0,0,0,0,1,1
0,11,2022-10-14,2023-02-07,37,0,3,1,116,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-10-15,2023-02-07,35,0,1,1,115,0,0,0,0,0,0,0,0,1,0,1
1,11,2022-10-17,2023-03-07,32,1,1,1,141,1,0,0,0,0,0,0,0,0,0,1
0,15,2022-10-19,2023-02-07,46,0,2,1,111,0,0,0,0,1,0,0,0,0,0,1
0,14,2022-10-25,2023-02-07,39,0,1,1,105,0,0,0,1,0,0,0,0,0,0,1
1,11,2022-10-26,2023-02-07,33,0,2,1,104,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-05-11,2023-03-07,42,1,2,1,300,0,0,0,0,0,0,1,0,0,0,1
2,14,2022-07-11,2023-03-07,37,0,3,1,239,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-08-11,2023-03-07,27,0,4,1,208,0,0,0,0,0,1,0,0,0,0,1
1,14,2022-09-11,2023-02-07,34,0,1,1,149,0,0,0,0,0,0,0,1,0,0,1
2,13,2022-06-11,2023-03-07,51,1,1,2,269,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-04-11,2023-03-07,42,1,1,1,330,0,0,0,0,0,0,0,0,0,1,1
2,13,2022-03-11,2023-05-07,46,0,4,1,422,0,0,1,0,0,0,0,0,0,0,1
1,13,2022-10-23,2023-02-07,36,1,1,1,107,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-10-24,2023-04-07,46,1,3,1,165,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-10-23,2023-04-07,51,1,4,2,166,0,0,1,0,0,0,0,0,0,0,1
2,12,2022-10-21,2023-04-07,45,0,3,1,168,0,0,0,0,0,0,0,0,1,0,1
0,14,2022-11-09,2023-02-07,33,1,3,1,90,1,0,0,0,0,0,0,0,0,0,1
2,10,2022-09-09,2023-03-07,31,0,4,1,179,0,0,0,0,1,0,0,0,0,0,1
1,12,2022-08-22,2023-03-07,48,0,4,1,197,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-08-21,2023-04-07,47,0,1,1,229,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-08-15,2023-01-07,43,1,4,1,145,0,0,0,0,0,0,1,0,0,0,1
1,14,2022-08-14,2023-03-07,39,1,2,1,205,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-09-08,2023-03-07,46,1,4,1,180,0,0,0,0,0,1,0,0,0,0,1
1,12,2022-04-08,2023-04-07,46,0,3,1,364,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-07-27,2023-01-07,40,0,2,1,164,0,0,0,0,0,0,0,1,0,0,1
2,12,2022-11-07,2023-02-07,38,1,3,1,92,0,0,0,0,0,0,0,0,0,1,1
2,13,2022-09-07,2023-03-07,48,0,2,1,181,0,0,1,0,0,0,0,0,0,0,1
0,15,2022-01-07,2023-03-07,38,1,2,1,424,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-06-30,2023-01-07,43,1,1,1,191,0,0,0,0,0,0,0,0,0,1,1
0,11,2022-06-29,2023-02-07,29,1,3,1,223,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-06-29,2023-03-07,32,0,1,1,251,0,0,0,0,0,0,0,0,1,0,1
1,10,2022-06-30,2023-03-07,32,0,1,1,250,1,0,0,0,0,0,0,0,0,0,1
0,10,2022-06-30,2023-06-30,49,0,1,2,365,0,0,0,0,1,0,0,0,0,0,1
1,14,2022-06-26,2023-02-07,51,0,1,2,226,0,0,0,1,0,0,0,0,0,0,1
0,14,2022-06-27,2023-03-07,32,1,4,1,253,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-06-25,2023-02-07,35,0,4,1,227,0,0,0,0,0,0,1,0,0,0,1
2,15,2022-06-25,2023-01-07,41,1,1,1,196,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-06-20,2023-03-07,43,0,4,1,260,0,0,0,0,0,1,0,0,0,0,1
1,12,2022-06-21,2023-03-07,41,1,3,1,259,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-06-21,2023-02-07,51,1,4,2,231,0,0,0,0,0,0,0,1,0,0,1
2,13,2022-06-22,2023-03-07,47,0,4,1,258,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-06-23,2023-02-07,39,1,4,1,229,0,0,1,0,0,0,0,0,0,0,1
0,15,2022-06-27,2023-03-07,51,1,3,2,253,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-02-07,2023-02-07,39,0,2,1,365,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-03-07,2023-02-07,45,1,2,1,337,0,0,1,0,0,0,0,0,0,0,1
2,13,2022-05-07,2023-02-07,42,1,1,1,276,0,0,0,0,0,0,0,0,1,0,1
2,13,2022-07-15,2023-02-07,48,1,3,1,207,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-07-20,2023-02-07,33,1,4,1,202,0,0,0,0,1,0,0,0,0,0,1
1,14,2022-07-27,2023-02-07,47,0,3,1,195,0,0,0,1,0,0,0,0,0,0,1
0,11,2022-07-29,2023-04-07,51,0,4,2,252,0,1,0,0,0,0,0,0,0,0,1
2,11,2022-03-08,2023-01-07,27,1,3,1,305,0,0,0,0,0,0,1,0,0,0,1
1,11,2022-08-18,2023-04-07,44,0,1,1,232,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-08-23,2023-02-07,41,1,1,1,168,0,0,0,0,0,1,0,0,0,0,1
1,11,2022-08-27,2023-05-07,37,1,4,1,253,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-01-09,2023-02-07,48,1,2,1,394,0,0,0,0,0,0,0,1,0,0,1
2,12,2022-03-09,2023-04-07,30,1,4,1,394,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-05-09,2023-02-07,44,0,3,1,274,0,0,1,0,0,0,0,0,0,0,1
0,14,2022-09-09,2023-04-07,34,0,4,1,210,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-11-09,2023-01-07,40,0,1,1,59,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-09-17,2023-04-07,28,0,3,1,202,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-09-19,2023-02-07,44,0,2,1,141,0,0,0,0,0,0,0,0,1,0,1
1,13,2022-09-28,2023-03-07,38,0,1,1,160,1,0,0,0,0,0,0,0,0,0,1
0,14,2022-06-10,2023-02-07,49,1,4,2,242,0,0,0,0,1,0,0,0,0,0,1
1,13,2022-07-10,2023-05-07,32,0,4,1,301,0,0,0,1,0,0,0,0,0,0,1
0,14,2022-09-10,2023-01-07,47,0,4,1,119,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-10-10,2023-03-07,44,1,2,1,148,0,0,0,0,0,0,1,0,0,0,1
2,12,2022-11-10,2023-03-07,33,1,3,1,117,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-12-10,2023-04-07,32,1,1,1,118,0,0,0,0,0,1,0,0,0,0,1
1,12,2022-10-13,2023-01-07,27,0,3,1,86,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-10-14,2023-03-07,37,1,1,1,144,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-10-16,2023-03-07,34,1,2,1,142,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-10-19,2023-04-07,40,1,4,1,170,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-10-23,2023-02-07,45,0,4,1,107,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-10-24,2023-03-07,29,0,2,1,134,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-10-25,2023-03-07,35,1,4,1,133,0,0,1,0,0,0,0,0,0,0,1
2,10,2022-01-11,2023-04-07,38,0,1,1,451,0,0,0,0,0,0,0,0,1,0,1
1,11,2022-02-11,2023-04-07,48,0,4,1,420,1,0,0,0,0,0,0,0,0,0,1
0,12,2022-04-11,2023-06-07,36,1,3,1,422,0,0,0,0,1,0,0,0,0,0,1
0,10,2022-06-11,2023-03-07,41,1,4,1,269,0,0,0,1,0,0,0,0,0,0,1
1,15,2022-06-11,2023-03-07,27,1,4,1,269,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-04-11,2023-04-07,41,1,4,1,361,0,0,0,0,0,0,1,0,0,0,1
2,13,2022-10-30,2023-05-07,42,1,1,1,189,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-10-27,2023-03-07,40,0,1,1,131,0,0,0,0,0,1,0,0,0,0,1
1,13,2022-10-23,2023-04-07,32,1,4,1,166,0,0,0,0,0,0,0,1,0,0,1
2,12,2022-10-23,2023-04-07,33,1,4,1,166,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-09-24,2023-04-07,34,1,3,1,195,0,0,0,0,0,0,0,0,0,1,1
2,11,2022-09-22,2023-02-07,29,1,2,1,138,0,0,1,0,0,0,0,0,0,0,1
1,14,2022-06-09,2023-03-07,50,1,4,2,271,0,0,0,0,0,0,0,0,0,1,1
0,10,2022-08-23,2023-04-07,29,0,1,1,227,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-08-21,2023-04-07,40,0,2,1,229,0,0,1,0,0,0,0,0,0,0,1
2,10,2022-08-16,2023-02-07,27,1,4,1,175,0,0,0,0,0,0,0,0,1,0,1
0,10,2022-09-08,2023-03-07,51,0,3,2,180,1,0,0,0,0,0,0,0,0,0,1
2,13,2022-04-08,2023-03-07,41,0,1,1,333,0,0,0,0,1,0,0,0,0,0,1
1,15,2022-07-28,2023-04-07,28,0,2,1,253,0,0,0,1,0,0,0,0,0,0,1
0,12,2022-12-07,2023-01-07,42,1,1,1,31,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-11-07,2023-03-07,40,1,1,1,120,0,0,0,0,0,0,1,0,0,0,1
1,12,2022-06-07,2023-04-07,48,0,3,1,304,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-01-07,2023-03-07,28,1,4,1,424,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-02-07,2023-01-07,40,1,4,1,334,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-06-30,2023-03-07,33,0,2,1,250,0,0,0,0,0,0,0,1,0,0,1
2,12,2022-06-30,2023-03-07,33,1,3,1,250,0,0,0,0,0,0,0,0,0,1,1
2,15,2022-06-30,2023-03-07,47,0,3,1,250,0,0,1,0,0,0,0,0,0,0,1
0,13,2022-06-30,2023-01-07,50,0,4,2,191,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-06-29,2023-03-07,38,1,3,1,251,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-06-27,2023-04-07,36,0,2,1,284,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-06-26,2023-03-07,38,0,2,1,254,0,0,0,0,0,0,0,0,1,0,1
1,12,2022-06-24,2023-01-07,49,1,3,2,197,1,0,0,0,0,0,0,0,0,0,1
0,12,2022-06-25,2023-03-07,40,0,4,1,255,0,0,0,0,1,0,0,0,0,0,1
1,13,2022-06-24,2023-03-07,51,1,2,2,256,0,0,0,1,0,0,0,0,0,0,1
0,11,2022-06-22,2023-03-07,42,0,3,1,258,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-06-23,2023-03-07,41,0,3,1,257,0,0,0,0,0,0,1,0,0,0,1
2,12,2022-06-25,2023-03-07,48,0,3,1,255,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-06-29,2023-03-07,39,0,2,1,251,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-01-07,2023-02-07,35,0,2,1,396,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-05-07,2023-02-07,32,0,2,1,276,0,0,0,0,0,0,0,1,0,0,1
2,12,2022-12-07,2023-04-07,28,0,3,1,121,0,0,0,0,0,0,0,0,0,1,1
1,11,2022-07-16,2023-02-07,27,1,1,1,206,0,0,1,0,0,0,0,0,0,0,1
0,11,2022-07-20,2023-04-07,30,0,1,1,261,0,0,0,0,0,0,0,0,0,1,1
1,14,2022-07-28,2023-02-07,47,0,1,1,194,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-07-31,2023-05-07,49,0,2,2,280,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-08-14,2023-02-07,43,0,3,1,177,0,0,0,0,0,0,0,0,1,0,1
2,12,2022-08-16,2023-04-07,42,1,2,1,234,1,0,0,0,0,0,0,0,0,0,1
0,14,2022-08-18,2023-03-07,29,0,3,1,201,0,0,0,0,1,0,0,0,0,0,1
1,15,2022-08-27,2023-05-07,35,0,3,1,253,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-01-09,2023-02-07,41,0,3,1,394,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-03-09,2023-05-07,47,0,4,1,424,0,0,0,0,0,0,1,0,0,0,1
1,14,2022-07-09,2023-03-07,28,0,4,1,241,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-08-09,2023-04-07,44,0,3,1,241,0,0,0,0,0,1,0,0,0,0,1
1,10,2022-09-14,2023-03-07,28,0,2,1,174,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-09-15,2023-05-07,51,1,1,2,234,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-09-27,2023-02-07,48,1,1,1,133,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-09-30,2023-04-07,49,0,2,2,189,0,0,1,0,0,0,0,0,0,0,1
0,10,2022-02-10,2023-04-07,50,1,4,2,421,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-03-10,2023-05-07,43,1,1,1,423,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-05-10,2023-01-07,32,1,4,1,242,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-10-10,2023-03-07,42,0,2,1,148,0,0,0,0,0,0,0,0,1,0,1
1,13,2022-11-10,2023-03-07,41,0,1,1,117,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-10-13,2023-04-07,31,1,1,1,176,0,0,0,0,1,0,0,0,0,0,1
1,11,2022-10-14,2023-02-07,37,0,4,1,116,0,0,0,1,0,0,0,0,0,0,1
0,12,2022-10-16,2023-03-07,46,1,4,1,142,0,1,0,0,0,0,0,0,0,0,1
2,14,2022-10-18,2023-03-07,30,0,2,1,140,0,0,0,0,0,0,1,0,0,0,1
2,11,2022-10-22,2023-05-07,30,0,4,1,197,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-10-24,2023-03-07,34,0,2,1,134,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-10-25,2023-04-07,47,0,1,1,164,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-10-29,2023-03-07,41,1,2,1,129,0,0,0,0,0,0,0,1,0,0,1
2,13,2022-02-11,2023-04-07,42,0,1,1,420,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-03-11,2023-05-07,48,0,3,1,422,0,0,1,0,0,0,0,0,0,0,1
0,11,2022-04-11,2023-06-07,30,0,4,1,422,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-05-11,2023-03-07,51,1,3,2,300,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-05-11,2023-04-07,27,1,3,1,331,0,0,1,0,0,0,0,0,0,0,1
2,13,2022-10-31,2023-04-07,38,1,2,1,158,0,0,0,0,0,0,0,0,1,0,1
1,12,2022-10-27,2023-05-07,29,0,4,1,192,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-10-25,2023-03-07,40,0,3,1,133,0,0,0,0,1,0,0,0,0,0,1
0,12,2022-10-26,2023-04-07,31,0,1,1,163,0,0,0,1,0,0,0,0,0,0,1
1,11,2022-09-30,2023-04-07,30,1,3,1,189,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-09-27,2023-05-07,44,1,1,1,222,0,0,0,0,0,0,1,0,0,0,1
2,14,2022-12-09,2023-03-07,34,0,2,1,88,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-08-25,2023-04-07,28,0,1,1,225,0,0,0,0,0,1,0,0,0,0,1
1,13,2022-08-25,2023-04-07,41,0,1,1,225,0,0,0,0,0,0,0,1,0,0,1
2,12,2022-08-22,2023-05-07,43,1,2,1,258,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-08-17,2023-02-07,33,1,1,1,174,0,0,0,0,0,0,0,0,0,1,1
2,12,2022-09-08,2023-03-07,32,0,2,1,180,0,0,1,0,0,0,0,0,0,0,1
1,10,2022-06-08,2023-04-07,39,1,4,1,303,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-07-17,2023-04-07,37,1,1,1,264,0,0,0,0,0,0,0,0,0,1,1
1,11,2022-12-07,2023-02-07,46,1,2,1,62,0,0,1,0,0,0,0,0,0,0,1
2,11,2022-12-07,2023-03-07,39,1,3,1,90,0,0,0,0,0,0,0,0,1,0,1
0,12,2022-02-07,2023-04-07,46,0,2,1,424,1,0,0,0,0,0,0,0,0,0,1
2,13,2022-02-07,2023-03-07,43,1,1,1,393,0,0,0,0,1,0,0,0,0,0,1
1,10,2022-06-30,2023-02-07,32,0,1,1,222,0,0,0,1,0,0,0,0,0,0,1
0,12,2022-06-30,2023-04-07,30,0,4,1,281,0,1,0,0,0,0,0,0,0,0,1
2,11,2022-01-07,2023-04-07,40,0,2,1,455,0,0,0,0,0,0,1,0,0,0,1
1,11,2022-06-30,2023-04-07,51,0,3,2,281,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-06-29,2023-02-07,40,0,3,1,223,0,0,0,0,0,1,0,0,0,0,1
1,12,2022-06-30,2023-03-07,28,1,4,1,250,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-06-29,2023-04-07,51,0,3,2,282,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-06-26,2023-03-07,27,1,1,1,254,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-06-27,2023-01-07,35,1,4,1,194,0,0,1,0,0,0,0,0,0,0,1
0,11,2022-06-24,2023-03-07,37,1,1,1,256,0,0,0,0,0,0,0,0,0,1,1
1,14,2022-06-23,2023-04-07,51,1,4,2,288,0,0,0,0,0,0,0,0,0,1,1
0,11,2022-06-23,2023-03-07,40,1,4,1,257,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-06-25,2023-03-07,38,1,1,1,255,0,0,0,0,0,0,0,0,1,0,1
1,11,2022-06-28,2023-03-07,48,0,1,1,252,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-01-07,2023-03-07,49,1,3,2,424,0,0,0,0,1,0,0,0,0,0,1
1,15,2022-02-07,2023-05-07,33,0,1,1,454,0,0,0,1,0,0,0,0,0,0,1
0,10,2022-06-07,2023-03-07,34,0,2,1,273,0,1,0,0,0,0,0,0,0,0,1
2,15,2022-12-07,2023-06-07,39,1,2,1,182,0,0,0,0,0,0,1,0,0,0,1
2,13,2022-07-17,2023-02-07,37,0,2,1,205,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-07-23,2023-05-07,44,1,1,1,288,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-07-29,2023-04-07,35,1,2,1,252,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-06-08,2023-06-07,31,0,1,1,364,0,0,0,0,0,0,0,1,0,0,1
2,10,2022-09-08,2023-02-07,39,1,4,1,152,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-08-14,2023-05-07,38,1,2,1,266,0,0,1,0,0,0,0,0,0,0,1
0,11,2022-08-20,2023-03-07,42,1,3,1,199,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-08-28,2023-05-07,48,0,2,1,252,0,0,0,0,0,0,0,0,0,1,1
0,11,2022-02-09,2023-03-07,31,1,2,1,391,0,0,1,0,0,0,0,0,0,0,1
2,11,2022-04-09,2023-05-07,42,1,3,1,393,0,0,0,0,0,0,0,0,1,0,1
2,14,2022-06-09,2023-03-07,35,1,3,1,271,1,0,0,0,0,0,0,0,0,0,1
0,10,2022-09-14,2023-05-07,39,1,1,1,235,0,0,0,0,1,0,0,0,0,0,1
1,13,2022-09-15,2023-04-07,50,0,2,2,204,0,0,0,1,0,0,0,0,0,0,1
0,11,2022-09-16,2023-06-07,40,1,3,1,264,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-09-28,2023-02-07,29,1,3,1,132,0,0,0,0,0,0,1,0,0,0,1
1,10,2022-02-10,2023-04-07,48,0,4,1,421,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-03-10,2023-04-07,34,1,3,1,393,0,0,0,0,0,1,0,0,0,0,1
1,10,2022-05-10,2023-05-07,48,1,3,1,362,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-07-10,2023-02-07,48,1,1,1,212,0,0,0,0,0,0,0,1,0,0,1
2,12,2022-09-10,2023-04-07,35,0,2,1,209,0,0,0,0,0,0,0,0,0,1,1
2,11,2022-11-10,2023-04-07,29,1,1,1,148,0,0,1,0,0,0,0,0,0,0,1
0,14,2022-10-13,2023-05-07,47,0,4,1,206,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-10-15,2023-02-07,36,1,3,1,115,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-10-17,2023-04-07,40,0,3,1,172,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-10-21,2023-04-07,51,1,2,2,168,0,0,0,0,0,0,0,0,1,0,1
1,12,2022-10-23,2023-05-07,37,1,4,1,196,1,0,0,0,0,0,0,0,0,0,1
0,12,2022-10-24,2023-06-07,36,1,2,1,226,0,0,0,0,1,0,0,0,0,0,1
1,12,2022-10-28,2023-04-07,45,1,2,1,161,0,0,0,1,0,0,0,0,0,0,1
0,11,2022-10-31,2023-04-07,31,0,2,1,158,0,1,0,0,0,0,0,0,0,0,1
2,14,2022-03-11,2023-04-07,45,0,1,1,392,0,0,0,0,0,0,1,0,0,0,1
2,11,2022-04-11,2023-05-07,30,1,1,1,391,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-05-11,2023-06-07,40,0,3,1,392,0,0,0,0,0,1,0,0,0,0,1
1,14,2022-06-11,2023-04-07,44,0,4,1,300,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-01-11,2023-05-07,36,0,1,1,481,0,0,0,0,0,0,0,1,0,0,1
2,10,2022-01-11,2023-05-07,36,1,2,1,481,0,0,0,0,0,0,0,0,0,1,1
1,11,2022-10-29,2023-05-07,32,0,3,1,190,0,0,1,0,0,0,0,0,0,0,1
0,10,2022-10-27,2023-03-07,46,1,4,1,131,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-10-16,2023-04-07,39,0,4,1,173,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-10-14,2023-04-07,30,1,4,1,175,0,0,1,0,0,0,0,0,0,0,1
2,13,2022-09-14,2023-05-07,34,1,1,1,235,0,0,0,0,0,0,0,0,1,0,1
1,14,2022-03-09,2023-03-07,28,1,1,1,363,1,0,0,0,0,0,0,0,0,0,1
0,13,2022-08-27,2023-04-07,39,0,3,1,223,0,0,0,0,1,0,0,0,0,0,1
0,12,2022-08-27,2023-05-07,34,0,1,1,253,0,0,0,1,0,0,0,0,0,0,1
1,13,2022-08-21,2023-05-07,42,1,1,1,259,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-08-13,2023-02-07,29,0,2,1,178,0,0,0,0,0,0,1,0,0,0,1
2,13,2022-12-08,2023-04-07,29,1,2,1,120,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-07-24,2023-04-07,30,1,2,1,257,0,0,0,0,0,1,0,0,0,0,1
1,11,2022-07-24,2023-04-07,51,1,3,2,257,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-12-07,2023-02-07,51,1,4,2,62,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-09-07,2023-04-07,44,1,2,1,212,0,0,0,0,0,0,0,0,0,1,1
2,13,2022-09-07,2023-05-07,35,1,1,1,242,0,0,1,0,0,0,0,0,0,0,1
1,10,2022-10-07,2023-04-07,39,1,4,1,182,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-02-07,2023-02-07,41,0,1,1,365,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-02-07,2023-04-07,44,0,1,1,424,0,0,1,0,0,0,0,0,0,0,1
2,11,2022-01-07,2023-05-07,29,1,1,1,485,0,0,0,0,0,0,0,0,1,0,1
0,14,2022-01-07,2023-04-07,47,1,2,1,455,1,0,0,0,0,0,0,0,0,0,1
2,10,2022-06-30,2023-02-07,28,0,3,1,222,0,0,0,0,1,0,0,0,0,0,1
1,15,2022-06-29,2023-04-07,45,1,1,1,282,0,0,0,1,0,0,0,0,0,0,1
0,11,2022-06-26,2023-04-07,28,0,3,1,285,0,1,0,0,0,0,0,0,0,0,1
2,14,2022-06-27,2023-03-07,31,0,1,1,253,0,0,0,0,0,0,1,0,0,0,1
1,13,2022-06-25,2023-03-07,47,0,1,1,255,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-06-23,2023-04-07,42,0,2,1,288,0,0,0,0,0,1,0,0,0,0,1
1,14,2022-06-24,2023-04-07,34,0,1,1,287,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-06-25,2023-05-07,40,0,1,1,316,0,0,0,0,0,0,0,1,0,0,1
2,13,2022-06-26,2023-04-07,42,0,1,1,285,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-06-27,2023-07-07,33,1,4,1,375,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-06-30,2023-03-07,30,1,1,1,250,0,0,0,0,0,0,0,0,0,1,1
1,14,2022-03-07,2023-05-07,29,1,2,1,426,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-09-07,2023-04-07,31,1,4,1,212,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-07-17,2023-06-07,46,0,4,1,325,0,0,0,0,0,0,0,0,1,0,1
1,11,2022-07-22,2023-03-07,46,0,3,1,228,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-07-28,2023-05-07,47,1,1,1,283,0,0,0,0,1,0,0,0,0,0,1
1,12,2022-04-08,2023-04-07,48,0,4,1,364,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-08-08,2023-06-07,32,0,4,1,303,0,1,0,0,0,0,0,0,0,0,1
